https://www.fns-cloud.eu/foodComponents/FNS_H_0000003106,"'Tridekanojska kislina (MK 13:0)'	'fatty acid 13:0 (tridecanoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003107,"'Isotridekanojska kislina (MK 13:0 iso)'	'fatty acid 13:0 iso (isotridecanoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003108,"'Miristinska kislina (MK 14:0)'	'fatty acid 14:0 (myristic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003109,"'fatty acid 14:0 anteiso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003110,"'fatty acid 14:0 iso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003111,"'fatty acid 14:1'	'MK 14:1'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003112,"'MK 14:1 cis'	'fatty acid 14:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003113,"'fatty acid 14:1 n-5 cis (myristoleic acid)'	'Miristooleinska kislina (MK 14:1 omega-5 cis)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003114,"'fatty acid 14:1 n-5 trans (myristelaidic acid)'	'Tetradekaenojska kislina (MK 14:1 omega-5 trans)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003115,"'Pentadekanojska kislina (MK 15:0)'	'fatty acid 15:0 (pentadecylic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003116,"'fatty acid 15:0 anteiso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003117,"'fatty acid 15:0 iso '	'C15_0_iso'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003118,"'Pentadekaenojska kislina (MK 15:1)'	'fatty acid 15:1 (pentadecenoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003119,"'fatty acid 15:1 n-8 cis'	'MK 15:1 omega-8 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003120,"'fatty acid 16:0 (palmitic acid)'	'Palmitinska kislina (MK 16:0)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003121,"'fatty acid 16:0 anteiso '",
